"n_features","n_samples","n_subjects","feature_std","A","B","C","feature_std.1","time_effect","timevariability","overall_prob_outcome","sd_outcome","mean","sd","icc","icc_pred","auc_value_base","auc","auc_individual","auc_individual_sd","total_n","auc_c","auc_c_individual","auc_c_individual_sd","sd_intercept","sd_residual"
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.3,0.05,0.300766666666667,0.0525610436631729,0.00817612211598799,0.694601511233384,0.533532039284837,0.503904805043505,0.497925336519005,0.0860253267347241,150,0.510825427380612,0.506762010963566,0.084727146708405,0.301629882213304,0.200004581619555
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.5,0.05,0.499066666666667,0.0595012454515939,0.00920633826014384,0.734023718755184,0.540262636616137,0.519148308793507,0.507442674837753,0.0721144001946705,150,0.529617101479106,0.51697193872101,0.0726781883805289,0.331009404965067,0.199253859138297
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.7,0.05,0.6972,0.0593970826120172,0.0117685405331046,0.678340662525923,0.557777424733565,0.522473356498216,0.508574493227027,0.072386792479683,150,0.514129188918169,0.500923733104222,0.0795228516202398,0.290723089641414,0.200195209673809
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.8,0.05,0.801266666666667,0.0549288333553587,0.014015231590698,0.69870520762336,0.572613800233524,0.519354009476406,0.500232499620674,0.10512499096056,150,0.516791304221488,0.492814729783948,0.0942180800657408,0.303612231335047,0.199373799863405
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.9,0.05,0.903,0.0562144742401275,0.031225006884175,0.697884038474495,0.626742891619323,0.532683931441494,0.481775307871736,0.161381977809949,146,0.534607963635321,0.495807058208372,0.152661952814629,0.306809463533833,0.201866360865766
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.1,0.1,0.0893666666666667,0.103044749298263,0.125993161799827,0.685313377684068,0.795240361675928,0.643554120253427,0.509223343429709,0.187138843227564,120,0.624958188892147,0.485582824422689,0.177268944956784,0.294056447992885,0.199262347601693
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.6,0.05,0.598533333333333,0.0569279146995198,0.00852834666076236,0.679389786916746,0.542377445637375,0.496780419586317,0.481378448582034,0.0758671071788629,150,0.512433177610057,0.500745739176835,0.0727652985348314,0.289039564550437,0.198557576629964
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.2,0.1,0.192733333333333,0.099809527773915,0.059297192593832,0.681150694346646,0.668469823638495,0.570165795152835,0.500328274403746,0.102899236752058,149,0.568988978692479,0.489225609052501,0.124125794908362,0.294543138634239,0.201520877824691
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.3,0.1,0.286266666666667,0.101141449669081,0.0452766907285074,0.666634493849491,0.614328452622932,0.551615760977102,0.502781843675586,0.0898215483757416,150,0.557244677087643,0.511279258259562,0.0906912666439368,0.281650599990709,0.199171466100144
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.4,0.1,0.403033333333333,0.106097486934332,0.0419818882697384,0.701820342321852,0.604731771151725,0.551834877314394,0.50680425018469,0.0731776492655032,150,0.546683587538972,0.497084025673334,0.0823279613145942,0.306116160312343,0.199531876583046
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.5,0.1,0.501333333333333,0.0987449202952553,0.0341632777630557,0.665942454196013,0.598238192140125,0.535290059201339,0.485251512360348,0.0714904353931991,150,0.538577266608892,0.493120731176187,0.0778039858741598,0.283437912052306,0.20074754000096
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.6,0.1,0.606866666666667,0.107329616287577,0.0434862054978209,0.710855885285141,0.60900615156971,0.539322732352393,0.491351081558351,0.0832506650421664,150,0.549892826100453,0.501778274493345,0.0777970742852522,0.313732409831802,0.200090183373847
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.9,0.1,0.8962,0.102707769453144,0.108856414378137,0.692409526314602,0.764674901167603,0.641801100069098,0.531104992155945,0.174587902530503,133,0.630166476045572,0.498238882081414,0.166002632896059,0.298803405486621,0.199154656907081
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.1,0.15,0.101333333333333,0.170707830256734,0.315902653105027,0.703891954547714,0.887208600092046,0.772719685658661,0.537689733333803,0.182924169774418,102,0.734895294279065,0.474722071435457,0.192653195308216,0.308643523482043,0.200183957830687
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.8,0.1,0.7891,0.101603040566456,0.0572912475809989,0.725866421401304,0.646599759729203,0.562873557029035,0.48815283520763,0.11763279127163,150,0.57643184869253,0.512557161031407,0.104665232155514,0.325062463184867,0.199765085954605
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.7,0.1,0.7027,0.102784439189973,0.0457815186822257,0.656526304562422,0.616038706598724,0.540948471322076,0.489932227567194,0.0888722644553819,150,0.533808770995767,0.484120402960353,0.0802693286989815,0.27672217543595,0.200154168285802
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.2,0.15,0.177333333333333,0.15230848538528,0.154618186836403,0.690331964706961,0.777629599228185,0.658523503481642,0.50900511779434,0.153921140010228,139,0.668439125609902,0.519558175861867,0.133519002902682,0.298444578083063,0.19988623652867
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.3,0.15,0.309566666666667,0.164288109046423,0.121783192312692,0.602447710882455,0.703210055401447,0.625573732881506,0.504290269077977,0.101851342498123,150,0.621747606300604,0.507132188970942,0.0947254470458482,0.245687034898873,0.19958122732498
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.4,0.15,0.380733333333333,0.136243202732568,0.0740573047257331,0.674017643774717,0.65803460255896,0.579965769929975,0.501365169623294,0.0947170991000367,150,0.582503370418175,0.500065697130299,0.0889108816495606,0.287406271398826,0.199874621879272
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.5,0.15,0.494066666666667,0.157034586309956,0.0940587893706974,0.662100825659125,0.676797805561869,0.59367808633249,0.500856468467116,0.0884968559259392,150,0.590724779847008,0.496918916642476,0.0850176688890912,0.279867180290336,0.199932535101403
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.9,0.15,0.9096,0.124906031793999,0.185422641474865,0.651625948277939,0.857935748755441,0.719922129890368,0.546025704385695,0.154313272587658,90,0.721008286455392,0.498201934286748,0.160513498464571,0.274387656521478,0.200626494694267
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.7,0.15,0.6968,0.156590433163681,0.111530801717116,0.680261883494569,0.700042706010777,0.605852117010405,0.495352091015322,0.104373738720542,149,0.607371301328502,0.499019205758089,0.101857873641817,0.293314696303845,0.201091151528788
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.6,0.15,0.613433333333333,0.155129450886795,0.0968996979508037,0.694593647310647,0.677034504045608,0.596366819824055,0.494068296105298,0.0772749059590941,150,0.587228950266163,0.493461002055118,0.0956579432435092,0.300673212008637,0.199373928704228
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.8,0.15,0.8071,0.136382149139933,0.114948734348127,0.724495934459796,0.7431336665973,0.639270452489862,0.516859635438759,0.115223363080067,140,0.635150905656764,0.497272313632449,0.126637736531512,0.323988169269228,0.199790659950195
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.1,0.2,0.0848666666666667,0.165291025293286,0.347700248914854,0.720944842032542,0.925099763602611,0.761220847050763,0.490554713579252,0.193693724205579,74,0.750883262888507,0.454184564446936,0.1843347256254,0.322296228227005,0.200516091514927
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.2,0.2,0.198166666666667,0.198008047313474,0.242554155143295,0.689464706076509,0.81602062193887,0.696463370097027,0.503669745901194,0.146115448124292,126,0.693901651847527,0.501221822984069,0.152332961796671,0.297951051382328,0.199960579230131
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.3,0.2,0.294666666666667,0.207064548074631,0.202020553443983,0.745461108367512,0.766144564612303,0.66420429226357,0.500932622260798,0.112069018115612,146,0.661872928252032,0.493295271022407,0.118660347931219,0.339528439165955,0.198399574303892
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.4,0.2,0.3842,0.2124490306027,0.186461059458978,0.718347073035027,0.747981686328341,0.652593690058394,0.496906670847878,0.0957301078662083,150,0.660144930619343,0.509026189577739,0.0995869315135692,0.321440357628342,0.201275249534393
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.5,0.2,0.5134,0.226949658847522,0.201899205651119,0.71626343575765,0.74952089499527,0.654744951335143,0.504217076353326,0.0939123787244104,150,0.650422496191292,0.495359250024771,0.0806798655104273,0.318374413533821,0.200382328977217
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.9,0.2,0.891466666666667,0.20734786342117,0.440244731708137,0.71456796656091,0.94682110140744,0.822472985632211,0.523032482436627,0.16505739818535,63,0.81804843067826,0.467522805166128,0.142257272934311,0.316958074129268,0.200323271217713
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.8,0.2,0.791333333333333,0.21550056187867,0.277103841662795,0.706672358297286,0.84372763494026,0.718808760888576,0.50601443054703,0.130572297490866,124,0.724260454052154,0.489894301035809,0.140381580367001,0.311615775229343,0.20076448012014
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.6,0.2,0.614033333333333,0.184841394615251,0.139724194940329,0.659659063126665,0.710083295937338,0.629113750292438,0.511344264105072,0.0979186263060425,149,0.625590183738528,0.508749210863405,0.0921050223015069,0.276680043068929,0.198735367757477
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.7,0.2,0.707533333333333,0.206095653385798,0.200989227575398,0.70677892757964,0.773255251372047,0.670611912134964,0.499639688777633,0.114369223451107,146,0.672924684439186,0.507259901766466,0.121410794960407,0.310506685499948,0.199998504377636
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.1,0.25,0.082,0.225217270190246,0.66915700004708,0.723368926320852,0.983818871384513,0.8794307951988,0.491607561328047,0.199657575476318,37,0.888170854562599,0.497891946274333,0.17093351610777,0.323103044967607,0.199807417966386
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.2,0.25,0.2136,0.268723754766561,0.425800399174913,0.705989151503613,0.904801758967631,0.780695977122096,0.512545533119115,0.160222165349553,107,0.786263892376692,0.508000390936571,0.151478851164834,0.312910986882108,0.201931223291992
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.3,0.25,0.311533333333333,0.265461448727732,0.324464893262186,0.703164319591877,0.834738498067425,0.721557484894494,0.492849348944052,0.123918572161034,141,0.728504965251665,0.509289466491984,0.130908559413934,0.307015653069149,0.199475773229194
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.4,0.25,0.378533333333333,0.248028837538217,0.257338138633718,0.710928373441905,0.795547205745455,0.693958066083151,0.504074790982686,0.093779239625759,147,0.692309162720311,0.497149679738485,0.127932534895426,0.314198218487873,0.200351928727048
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.5,0.25,0.506266666666667,0.249285681960327,0.24442320530611,0.654814711202641,0.778900678572135,0.669290882242548,0.494988918465425,0.118341638132885,150,0.685159123683847,0.500084159056382,0.106678725504724,0.275809221195496,0.200251467467384
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.6,0.25,0.583333333333333,0.245847163376949,0.24448169748168,0.679546178414722,0.78182655489118,0.698847460141866,0.512688374026453,0.0936985015906763,149,0.688632242079622,0.497184770647812,0.114847348055362,0.293131172080803,0.201296046287576
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.7,0.25,0.692266666666667,0.253803011566233,0.29825778078174,0.676037437591644,0.827100803956171,0.721030568713914,0.508018499441379,0.155121955478408,142,0.717717218216881,0.502303481651986,0.13480039835697,0.28844050254514,0.199672512513452
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.8,0.25,0.7911,0.247065237424499,0.365282223348233,0.68654342767698,0.882089409216498,0.752661204846562,0.492032222289985,0.15321247989307,115,0.756068175286383,0.489950253298995,0.16252044006537,0.294421424611847,0.198940906675169
10,200,150,0.1,0,0.3,0.2,0.1,0,0,0.9,0.25,0.907633333333333,0.253717128770935,0.762748773803501,0.695253465859341,0.988358943377549,0.877384833204941,0.440443751160695,0.161656118194824,33,0.889943857096182,0.473387466139393,0.178009755664695,0.299931693270106,0.198572985622682
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.1,0.05,0.107133333333333,0.0560451240377933,0.0279697567102583,0.724371557659302,0.622532314404973,0.561933630941122,0.519172668441617,0.137997150946431,145,0.552140064817967,0.494702009965462,0.130932629328289,0.323621065861568,0.199626459602582
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.2,0.05,0.198433333333333,0.0573788091588887,0.0157749897601321,0.769650772099608,0.56847591304893,0.534211123119865,0.497953783780598,0.103027573967281,150,0.535576615993808,0.506406562324674,0.097572340634222,0.365372180198423,0.199885827488957
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.3,0.05,0.304866666666667,0.0550471020598737,0.00934386871711715,0.734932747111414,0.53795734185329,0.513610296671408,0.499636401830185,0.0939601400971579,150,0.512754852867728,0.498394922072336,0.0898710899874883,0.333502830736355,0.200287462113358
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.4,0.05,0.398933333333333,0.06265273061283,0.0114256596758954,0.768878834647839,0.542632164454511,0.513647222574398,0.494772679331019,0.0857327723686414,150,0.520865438761587,0.50343336505147,0.0768788061056751,0.363144786965583,0.199099752632789
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.5,0.05,0.4944,0.0644228897584718,0.011659795880158,0.776783981359949,0.547706399501104,0.51396961784173,0.496065099872371,0.0744359629212199,150,0.511074684451717,0.488995419057606,0.0689874270073916,0.373591273120824,0.200266944178164
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.6,0.05,0.597233333333333,0.0616782533404039,0.0108675752560141,0.770022745749687,0.54534275867982,0.51937397544786,0.503401728192628,0.0858012959740345,150,0.517376506675506,0.500597053920759,0.0767373616929401,0.366805294946349,0.200459324001172
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.7,0.05,0.701733333333333,0.061108294965958,0.0129035741109979,0.753964879711544,0.551102090615921,0.520229749819038,0.499908349220927,0.0841694254128103,150,0.516686170103619,0.494926396158251,0.0798867470305282,0.349887131222746,0.199871542297486
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.8,0.05,0.800766666666667,0.0554685250452318,0.0143545403202766,0.7629333788098,0.57873357342369,0.543371136794772,0.513700589909058,0.103751532793908,150,0.522725383533272,0.496328086668402,0.102093545719716,0.361721407541669,0.201635087990462
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.1,0.1,0.105333333333333,0.104797130107399,0.112008720336885,0.755694478281395,0.767167338641386,0.671256105485701,0.499134045188579,0.164095607411599,132,0.678492600982506,0.509082880161266,0.154540876103189,0.350927153813261,0.199531051417168
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.9,0.05,0.898,0.0576206059338838,0.031395836779977,0.789812005994754,0.637265817213541,0.562524949817386,0.502816594075255,0.156539671163503,146,0.561356182902019,0.515977766659226,0.15017211920985,0.389490723209418,0.200927418876299
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.2,0.1,0.191,0.0957134986587752,0.0545369479219834,0.742092523372664,0.652622329619859,0.565173020280104,0.481945434053248,0.127628408302428,149,0.570333931124705,0.500866317464879,0.114669614707733,0.339727768858082,0.200278340899509
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.3,0.1,0.306266666666667,0.103756922089236,0.0458812790024316,0.76559417213467,0.621731766118202,0.562713389132191,0.491001898578529,0.0901169868886586,150,0.558800420070991,0.487668124291874,0.0879463991297803,0.362994997823748,0.200856334795869
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.4,0.1,0.403933333333333,0.10240331283092,0.0387345840063448,0.755811735636829,0.602239572753897,0.566151714669054,0.512181010033197,0.080490286452326,150,0.552501109210776,0.499350244294093,0.070596350107097,0.352616992582247,0.200428195103343
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.5,0.1,0.485133333333333,0.11287717781152,0.0462239111175373,0.747365447219841,0.608773652245881,0.562076893859447,0.497338008162716,0.0799469786444804,150,0.565040193107144,0.498254829688129,0.0760766834969724,0.342649934046933,0.19921889148419
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.9,0.1,0.8815,0.119823345923021,0.132988280808496,0.769054161735791,0.78967103337115,0.709452173838776,0.503945769509547,0.1607525250179,128,0.692571110190606,0.46690278915859,0.175125088817976,0.362836983346544,0.198832857715167
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.6,0.1,0.597166666666667,0.102538937876109,0.0388892831192013,0.74647991024454,0.615122172454799,0.554786767942552,0.498269985842319,0.0780164760813481,150,0.566559412120257,0.504015430764366,0.0801677456135748,0.343995593953264,0.200470285021561
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.8,0.1,0.805566666666667,0.0996546665877065,0.058671683820699,0.728100215797653,0.659385244611097,0.579289930834929,0.487702372779763,0.111695888566418,149,0.589276284704172,0.504302420725806,0.108835122080327,0.329713624043512,0.201486403334901
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.7,0.1,0.701366666666667,0.101008167432853,0.0439150805869368,0.741765069880146,0.612551778388119,0.559920411645526,0.496192540969306,0.0974765898103024,150,0.560348843861175,0.497853223435771,0.0779267067657645,0.338483334165024,0.199715418386225
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.1,0.15,0.115133333333333,0.172306643569958,0.287295306869565,0.736187955482751,0.892021423705452,0.803183639989196,0.507708271117357,0.171295529036432,93,0.799435099782322,0.493046451135592,0.189441012720677,0.333452723888218,0.199612266248409
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.2,0.15,0.217733333333333,0.156479287248529,0.139317594011762,0.730742044333944,0.743891567596889,0.657585120046131,0.497673837894902,0.10735938642067,144,0.655815881211994,0.514497597343747,0.128786276844477,0.327948819512577,0.199071136603852
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.3,0.15,0.307266666666667,0.159794946903613,0.115443613659069,0.725411134771305,0.69888247644298,0.636166643975494,0.507915533087966,0.112963932239224,150,0.632816595607467,0.492328734470954,0.108215587862701,0.32492907365297,0.199911567655321
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.4,0.15,0.3711,0.132754592685883,0.0708300620461881,0.750699441800532,0.649581357363384,0.586787381724341,0.489403993442274,0.0857784235485095,150,0.584930556320069,0.482040113255281,0.0873131385795189,0.346106350251484,0.199451885697056
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.5,0.15,0.515066666666667,0.157180470236329,0.0943190195535912,0.74065265330535,0.67343144743222,0.614048539930614,0.513114232046428,0.0788141132817844,150,0.60886872145238,0.506732147473658,0.0824325254166055,0.337202472451287,0.199537425008247
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.6,0.15,0.600666666666667,0.152762774668388,0.0926898918237018,0.763118438152068,0.667945677697642,0.602285267374676,0.49531970791558,0.0943400259430167,150,0.611548506692353,0.512067733314211,0.0805760582109808,0.360316068618811,0.200748951550929
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.7,0.15,0.6834,0.16308510562848,0.118417198607288,0.774112931874296,0.705207015456401,0.647709764041706,0.492844254390308,0.104209195523053,150,0.646567438712213,0.499168669369723,0.0977364202836554,0.371654398801525,0.200762594883258
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.8,0.15,0.793066666666667,0.137288930942316,0.110313768210758,0.755993301624489,0.714018082608669,0.64062181343253,0.516326311407619,0.114528527644388,148,0.634315041210575,0.495361097471808,0.124311933694026,0.351040078256529,0.199433726017265
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.9,0.15,0.880766666666667,0.16970833316169,0.27010073987574,0.771138863327302,0.88053262836249,0.774152376582932,0.473123870435667,0.164815165600336,95,0.77867792147306,0.501520630463564,0.156042199838504,0.365950159388749,0.199361673446727
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.1,0.2,0.111766666666667,0.213953780891906,0.456977480183448,0.752750477071167,0.940895205746338,0.858846744519332,0.518419258629135,0.196290763920591,75,0.856511494757976,0.528039456066059,0.147568470652826,0.350302813142016,0.200763998371789
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.2,0.2,0.2138,0.204920740939306,0.245635056204782,0.766110657211031,0.825558228317272,0.721947220163084,0.489396241367598,0.142272917105285,132,0.733253595255745,0.491283561988428,0.133276469598927,0.362429362664466,0.200254756445723
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.3,0.2,0.294933333333333,0.181811343576917,0.154565233420412,0.783986722221655,0.734576992158419,0.657798161435148,0.490621450514933,0.114367434948434,146,0.669825968043043,0.518485767212801,0.096757672642516,0.379612434934457,0.199262832688181
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.4,0.2,0.405266666666667,0.208489925936488,0.176008549258919,0.753869564886286,0.739481701207895,0.662601009622858,0.504767212493831,0.0926543902294391,150,0.66353474425195,0.503472012699349,0.0976524724915026,0.353723805492587,0.202115138335293
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.5,0.2,0.516566666666667,0.199696192630782,0.155296271019328,0.74847021995529,0.723687227354554,0.644921313254077,0.487751529521222,0.0908391477631568,150,0.647179940596943,0.493247796409066,0.0950593184879313,0.3427683002127,0.198704678944405
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.6,0.2,0.600933333333333,0.201780153694698,0.165414624485093,0.708177168616982,0.737346263614057,0.668705287343623,0.508979443162886,0.090233277080569,149,0.659592888252502,0.504671941433884,0.100228323513029,0.308787856446625,0.198220645264492
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.7,0.2,0.676266666666667,0.197835762222905,0.174433419073873,0.783854918226359,0.744281444091984,0.677690063306813,0.493820117373097,0.0997891151901977,146,0.668564565193136,0.494986498686275,0.104597922448281,0.382629314637146,0.200924582696964
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.9,0.2,0.8604,0.240698452355729,0.478193163884819,0.763254354916338,0.935520739539229,0.831734588448404,0.513904147168744,0.151175376169122,78,0.838413036461507,0.503873626172592,0.159863731921914,0.360794389654382,0.200939875875062
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.8,0.2,0.785033333333333,0.198258776616807,0.228701905855312,0.718760633103142,0.807928285149472,0.716548168171245,0.491570356068459,0.160774635157334,141,0.723328603720615,0.498971435966654,0.152928867767216,0.31916729632544,0.199647694427531
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.1,0.25,0.1035,0.248485175715445,0.660807224368709,0.758641454425186,0.980608340389062,0.911898679170244,0.476792110533204,0.172776814058016,37,0.910481720166725,0.517952285192667,0.183733335032779,0.356330737029336,0.200986247182476
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.2,0.25,0.174133333333333,0.237890439693442,0.389433269768559,0.718360217605025,0.892617404992023,0.790962651065804,0.490821615368051,0.148325548350528,105,0.798491733098537,0.499587421244812,0.14839653269228,0.318303312293219,0.199304461816352
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.3,0.25,0.296766666666667,0.267515374121748,0.338824183521105,0.713927184106996,0.844754630093377,0.761371584087684,0.497323044818223,0.133374457163283,134,0.766130876845834,0.492769949963816,0.132527867036169,0.315933291629012,0.199989285284126
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.4,0.25,0.379866666666667,0.235426891049181,0.231072894594131,0.727863898088153,0.776618861444988,0.713610434552899,0.514755500751128,0.114242887510975,147,0.704345872407873,0.501638860532633,0.107670395638736,0.324362370367174,0.198334586832113
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.5,0.25,0.5391,0.259846411786118,0.267589055718031,0.775604070363431,0.781918005218801,0.713535294581771,0.501945844860615,0.109407040444374,149,0.711912631098761,0.49946015976571,0.0968768732604636,0.370050070714941,0.199043472244525
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.7,0.25,0.655666666666667,0.278993677411862,0.340680501786882,0.732112096995354,0.846840829819201,0.766390960526884,0.507046221712613,0.140226140307831,143,0.760881317226848,0.498282408529382,0.11807024342536,0.333275648464585,0.20160037795005
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.6,0.25,0.5924,0.243148889675309,0.240651691949154,0.753040352010685,0.78252156418299,0.716328557002028,0.48631557693107,0.0977488730656769,145,0.719765948378496,0.516235353960361,0.10699141046745,0.349863938616023,0.200356324161837
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.8,0.25,0.774466666666667,0.271610376952003,0.418261957547148,0.759861630100149,0.901123880892448,0.812904661057773,0.511310623187485,0.151366990543243,111,0.806019664412248,0.47568346643652,0.139401249963942,0.355665902401279,0.199942792375882
10,200,150,0.1,0,0.35,0.2,0.1,0,0,0.9,0.25,0.8808,0.26483126196776,0.66336820885932,0.738767750020828,0.979667265648398,0.919869062593591,0.491332357241001,0.187213609357551,42,0.917240431266846,0.50217083317071,0.166281283550074,0.338353586254602,0.201201037194511
10,200,150,0.1,0,0.4,0.2,0.1,0,0,0.1,0.05,0.103,0.0579574016212301,0.0315057313768475,0.804687990073543,0.644139825241833,0.577651653189603,0.512552648817746,0.142666770648669,144,0.571029592637588,0.498777535170189,0.13335056625666,0.405942344611863,0.199993126886543
10,200,150,0.1,0,0.4,0.2,0.1,0,0,0.2,0.05,0.2118,0.0609193547670599,0.0173138118196373,0.785795148041903,0.578326449372111,0.52310852039338,0.478755910773931,0.0990230113996071,150,0.54019748541301,0.495715290815811,0.0961856469747949,0.382569086590998,0.199742211742307
10,200,150,0.1,0,0.4,0.2,0.1,0,0,0.3,0.05,0.292333333333333,0.0580894550454042,0.011366325018001,0.816769393106099,0.550837346762997,0.524259471948492,0.502824786411746,0.0928087402414914,150,0.525099845827977,0.5030443317446,0.0881743311886606,0.419836584699515,0.198851816679141
10,200,150,0.1,0,0.4,0.2,0.1,0,0,0.4,0.05,0.394566666666667,0.0532530260874632,0.00690498483319193,0.776739624339318,0.523009101069972,0.505520673688682,0.495763058747601,0.0778576625673617,150,0.511525747880419,0.500016795994473,0.0757386520698834,0.372913248024506,0.199929052371655
10,200,150,0.1,0,0.4,0.2,0.1,0,0,0.5,0.05,0.5063,0.0642181422859437,0.0115544580086018,0.797512711735597,0.548486858405163,0.521383996560122,0.502682161503702,0.0768792315700593,150,0.516333491509618,0.496339291821554,0.0771964785849244,0.395750954531506,0.199412347522752
10,200,150,0.1,0,0.4,0.2,0.1,0,0,0.9,0.05,0.899733333333333,0.0537667928088383,0.0271738699170031,0.787201360611557,0.62864155209511,0.580642639516496,0.530686820819525,0.151515334253022,148,0.561758042111056,0.486802461284306,0.146577496189165,0.383519020809578,0.199401496444507
10,200,150,0.1,0,0.4,0.2,0.1,0,0,0.6,0.05,0.598666666666667,0.0592618653105813,0.00966398021970751,0.801339705164305,0.545078667060777,0.505975572002447,0.486249875304845,0.0861248915789875,150,0.51347030358594,0.493480410652557,0.0777674353312118,0.401589493511882,0.19995374797327
10,200,150,0.1,0,0.4,0.2,0.1,0,0,0.1,0.1,0.100566666666667,0.0990958059011761,0.104005936776562,0.793150116361333,0.768915251174366,0.695333366720086,0.508363816409866,0.160085551328473,132,0.693088770074447,0.524892944108416,0.168577676328153,0.391738826859994,0.200053688322069
10,200,150,0.1,0,0.4,0.2,0.1,0,0,0.7,0.05,0.6986,0.0591497927855811,0.0116728520561378,0.788582094622458,0.553039629306347,0.526248190022698,0.500904639606118,0.0776921066388902,150,0.517505397520737,0.49517864469888,0.0795231514836966,0.387537504144266,0.20066016494058
10,200,150,0.1,0,0.4,0.2,0.1,0,0,0.2,0.1,0.196066666666667,0.103298919000475,0.062981112408176,0.814797127463095,0.671936387109859,0.609204789408012,0.512727491680099,0.115095088955921,149,0.608072422336514,0.510479031713896,0.108145281054183,0.4187999228839,0.199666731007307
