"n_features....n_features","n_samples....n_samples","n_subjects....n_subjects","feature_std","A","B","C","overall_prob_outcome","sd_outcome","time_effect","mean","sd","icc","icc_pred","auc_value_base","auc","auc_individual","auc_individual_sd","total_n","sd_intercept","sd_residual"
10,90,150,0.1,0,0.1,0.1,0.13,0.08,FALSE,0.123111111111111,0.0851907832461176,0.0567158999481205,0.513389851649579,0.673049185966522,0.500318160972254,0.501025388081654,0.0206747496479939,130,0.103181341565471,0.100454202804482
10,90,150,0.1,0,0.1,0.1,0.14,0.08,FALSE,0.134666666666667,0.0880922542363522,0.0560759127948387,0.479443393285911,0.669103744238899,0.5,0.5,0,135,0.0965919047094149,0.100648206925658
10,90,150,0.1,0,0.1,0.1,0.15,0.08,FALSE,0.155851851851852,0.0807409003731543,0.0388557245145488,0.516818827713405,0.631892613702629,0.5,0.5,0,143,0.10356481438123,0.100137805431275
10,90,150,0.1,0,0.1,0.1,0.16,0.08,FALSE,0.147777777777778,0.0836224168047131,0.0448914878299689,0.492732874633003,0.62988576204287,0.49985414235706,0.499814677538918,0.00220837199551761,142,0.0987608286644949,0.100206827937863
10,90,150,0.1,0,0.1,0.1,0.17,0.08,FALSE,0.159185185185185,0.0781072882262083,0.0348427930295123,0.487229819076911,0.607833796316346,0.5,0.5,0,143,0.0981803308213543,0.100720747935383
10,90,150,0.1,0,0.1,0.1,0.18,0.08,FALSE,0.175481481481481,0.0866735180246282,0.0412500280496646,0.521725008414089,0.616980859812095,0.499701581617428,0.49968820861678,0.00267502059828223,147,0.104681007924075,0.10022727079474
10,90,150,0.1,0,0.1,0.1,0.19,0.08,FALSE,0.186074074074074,0.0907357235318221,0.0437157331265537,0.471178534394375,0.629762768907905,0.499545867393279,0.499396154457334,0.00607208733856743,145,0.0940845138637283,0.0996735518377724
10,90,150,0.1,0,0.1,0.1,0.21,0.08,FALSE,0.204074074074074,0.0893019547350856,0.0383971926954453,0.528121176462382,0.615479595588235,0.500238970588235,0.500340509406289,0.0115851403425752,148,0.105945978234233,0.100145843368601
10,90,150,0.1,0,0.1,0.1,0.22,0.08,FALSE,0.207333333333333,0.0799766931000805,0.0281106280889958,0.448966110625128,0.596158724541586,0.499533437013997,0.499661315450789,0.0029072247917858,148,0.0908070054354172,0.100600868167205
10,90,150,0.1,0,0.1,0.1,0.2,0.08,FALSE,0.19362962962963,0.0854125078055262,0.0359979467748915,0.43752335448643,0.605243010965129,0.50065445026178,0.500566893424036,0.00687321749035269,147,0.0878999747522102,0.0996644737024161
10,90,150,0.1,0,0.1,0.1,0.23,0.08,FALSE,0.238666666666667,0.0889142394872403,0.032748839792851,0.520704392247978,0.592882868991487,0.499996753800083,0.499440559440559,0.00484557473501218,150,0.103776343315779,0.099564488691685
10,90,150,0.1,0,0.1,0.1,0.24,0.08,FALSE,0.231111111111111,0.0906700734836831,0.0355334778442574,0.535912667655232,0.60910373066424,0.500374466298033,0.50002069567859,0.0116655275001114,150,0.107137564782663,0.0996998755899471
10,90,150,0.1,0,0.1,0.1,0.25,0.08,FALSE,0.261185185185185,0.0925938056097526,0.0336803097058047,0.469013957381404,0.596700892687428,0.500365865804382,0.4999296925781,0.0118173883243629,150,0.0952167977212928,0.101312315343352
10,90,150,0.1,0,0.1,0.1,0.26,0.08,FALSE,0.249481481481481,0.0884926540246921,0.0310451323103124,0.496850142609893,0.611501788750073,0.49969117249853,0.499254878719164,0.0065312734202928,147,0.10076902145773,0.101405849788439
10,90,150,0.1,0,0.1,0.1,0.27,0.08,FALSE,0.275851851851852,0.1043247975316,0.0438405877182154,0.493769593651841,0.619566921783442,0.500614403522173,0.499369294310033,0.0184184715634936,150,0.0983766504611151,0.0996102371094673
10,90,150,0.1,0,0.1,0.1,0.28,0.08,FALSE,0.283407407407407,0.0910598668815084,0.0300407439123748,0.441948310455057,0.579476971909528,0.502229080932785,0.499789023424028,0.018096437986654,149,0.0894199062136691,0.100481401687123
10,90,150,0.1,0,0.1,0.1,0.29,0.08,FALSE,0.297185185185185,0.0968317965822301,0.0341467594784253,0.486437033233177,0.600298674446269,0.500743499688438,0.500604576569342,0.0171130200442613,149,0.0979898444457482,0.100684960085732
10,90,150,0.1,0,0.1,0.1,0.3,0.08,FALSE,0.307481481481481,0.0981264262916706,0.0344774111949814,0.486643589691338,0.598587934074322,0.504473327448506,0.504580319229212,0.0353968233521575,150,0.0979188638142789,0.100570441527469
10,90,150,0.1,0,0.1,0.1,0.31,0.08,FALSE,0.298222222222222,0.0902861838569051,0.0281410568579477,0.498045999402888,0.578687421924777,0.499073408808572,0.498594648851512,0.0179876103125515,150,0.0994653257412698,0.0998547988708384
10,90,150,0.1,0,0.1,0.1,0.32,0.08,FALSE,0.323925925925926,0.0949965148583106,0.0304230203599849,0.570581889857157,0.586183902602106,0.50202680113668,0.499995394507021,0.0254854346567209,148,0.116106787272992,0.100725352210807
10,90,150,0.1,0,0.1,0.1,0.37,0.08,FALSE,0.364814814814815,0.0973032402741347,0.030070321001707,0.497323987599502,0.581311209669052,0.506384220354809,0.50176073954637,0.0324585517370918,150,0.0992101757407289,0.099742579593711
10,90,150,0.1,0,0.1,0.1,0.35,0.08,FALSE,0.345481481481482,0.0929831385759591,0.0274188529164741,0.482649007638115,0.575154080153791,0.498988497774695,0.497232906916374,0.0303440370912312,150,0.0964692983401524,0.0998771299786016
10,90,150,0.1,0,0.1,0.1,0.36,0.08,FALSE,0.359777777777778,0.0895637136080265,0.0239728120926479,0.484258069813523,0.575628628443884,0.501306699200321,0.4991160016953,0.0392770266346732,150,0.0965880594267323,0.0996784389539575
10,90,150,0.1,0,0.1,0.1,0.33,0.08,FALSE,0.343777777777778,0.0959640437262433,0.0300329372236116,0.481216498440639,0.569155451399002,0.499618669610745,0.496660239633651,0.0303045114253829,150,0.0961220336135963,0.0998035005434612
10,90,150,0.1,0,0.1,0.1,0.34,0.08,FALSE,0.344222222222222,0.089163167442449,0.0243702713612159,0.457744212284347,0.575506773899806,0.503428309270754,0.502909259115652,0.042396804647778,150,0.0910719992029838,0.0991232510069174
10,90,150,0.1,0,0.1,0.1,0.38,0.08,FALSE,0.378814814814815,0.0893662301246726,0.0230766269463957,0.493645888677186,0.567579813009813,0.501986232883308,0.497877389375793,0.039133810934636,150,0.0981953919063523,0.0994513117735957
10,90,150,0.1,0,0.1,0.1,0.39,0.08,FALSE,0.394592592592593,0.0855035497309849,0.019705129756924,0.486746561143361,0.555681172338503,0.502583350029235,0.501510732900658,0.0596526081792533,150,0.0971807987872059,0.099791822090785
10,90,150,0.1,0,0.1,0.1,0.4,0.08,FALSE,0.394,0.0962519927148658,0.0279915765170286,0.479508242648907,0.580943477380832,0.503496609654893,0.502197674681482,0.0535175721756525,150,0.0966224835422068,0.100666990626081
10,90,150,0.1,0,0.1,0.1,0.41,0.08,FALSE,0.402592592592593,0.0897554393198983,0.0226282579206111,0.530514360160532,0.566104089160572,0.494757734845856,0.49612487173528,0.0589663915627729,150,0.106122767675415,0.099832317366633
10,90,150,0.1,0,0.1,0.1,0.42,0.08,FALSE,0.409925925925926,0.0978274792895412,0.0287629198926776,0.495587288642981,0.572452054279384,0.511434816812001,0.506842278629382,0.0645660317497445,150,0.09930289416748,0.100183185799509
10,90,150,0.1,0,0.1,0.1,0.43,0.08,FALSE,0.428444444444444,0.0883510949739571,0.0209918787693847,0.521050914030393,0.556973531122746,0.501369952766411,0.503438440646813,0.0741361871295854,150,0.104386076092835,0.100079969878467
10,90,150,0.1,0,0.1,0.1,0.44,0.08,FALSE,0.430814814814815,0.0912271379466184,0.0230770001821783,0.460240835360623,0.563682004192035,0.49483855674219,0.499712851438815,0.0749013335753987,150,0.0923275610071399,0.0999859093866087
10,90,150,0.1,0,0.1,0.1,0.46,0.08,FALSE,0.45962962962963,0.102195767632404,0.0312746267601242,0.513339541686289,0.592671135231431,0.504170548723109,0.517363746447711,0.0880997674589297,150,0.102752610581514,0.100046876812369
10,90,150,0.1,0,0.1,0.1,0.45,0.08,FALSE,0.437111111111111,0.102353043417024,0.0318084044262979,0.536398332264059,0.570370651867219,0.511762759755356,0.507766710639012,0.0755540104646387,150,0.107764997970715,0.100185878428654
10,90,150,0.1,0,0.1,0.1,0.5,0.08,FALSE,0.48837037037037,0.10193534191343,0.0308054007518407,0.460840808564676,0.590193247109612,0.509122725356566,0.537396555133818,0.0811520149956029,150,0.0922532399373677,0.0997848638830214
10,90,150,0.1,0,0.1,0.1,0.49,0.08,FALSE,0.48762962962963,0.0876265385152306,0.019835448573262,0.53608759394224,0.564858712863247,0.512752946443965,0.529861136266181,0.0782338433430316,150,0.107060637391254,0.0995932579554176
10,90,150,0.1,0,0.1,0.1,0.47,0.08,FALSE,0.476296296296296,0.0912500229369831,0.0225128952129403,0.505040923676246,0.567159196555267,0.508493174144933,0.538308431922943,0.0951937667643597,150,0.100767396976643,0.0997565454005466
10,90,150,0.1,0,0.1,0.1,0.48,0.08,FALSE,0.48437037037037,0.0913900231274155,0.0225734740190966,0.558412700069979,0.560131446292191,0.505889909156527,0.536977824939502,0.0824236087577086,150,0.112411564402614,0.0999635419031653
10,90,150,0.1,0,0.1,0.1,0.51,0.08,FALSE,0.512,0.0968089757943403,0.0266855340470049,0.506115804042659,0.575860301967363,0.495790757968583,0.53046235860184,0.0871738855213064,150,0.10032123303487,0.0991015567098194
10,90,150,0.1,0,0.1,0.1,0.52,0.08,FALSE,0.522666666666667,0.0894545758292819,0.0211919418818435,0.460930994467616,0.56796809971903,0.511786876853759,0.539173943264077,0.0880855511171193,150,0.0916162541984632,0.0990778916221559
10,90,150,0.1,0,0.1,0.1,0.53,0.08,FALSE,0.547481481481481,0.0889438371053893,0.0210479579029834,0.526871628413041,0.555509973108136,0.506540211728757,0.512890541644906,0.0794087489290513,150,0.105763959589749,0.100224706009419
10,90,150,0.1,0,0.1,0.1,0.54,0.08,FALSE,0.534740740740741,0.103435851310177,0.0322382753176597,0.487899656593061,0.577696383407869,0.508801307268894,0.523653381125537,0.0886673485215208,150,0.097736650399748,0.10013127086389
10,90,150,0.1,0,0.1,0.1,0.55,0.08,FALSE,0.554222222222222,0.0959872668109773,0.0264664836915967,0.473883118922941,0.576066206338827,0.497554451577002,0.500578572294927,0.082091823735513,150,0.0950237308302464,0.100123858338621
10,90,150,0.1,0,0.1,0.1,0.56,0.08,FALSE,0.562666666666667,0.093409294042078,0.024612168164173,0.495388256534614,0.560549175937127,0.499952560544605,0.4955599768498,0.0797756632263111,150,0.0992410946967802,0.100160704198657
10,90,150,0.1,0,0.1,0.1,0.57,0.08,FALSE,0.576148148148148,0.0914651518462893,0.0233991681729603,0.491016342453146,0.573146555519534,0.502168809961217,0.495711582098821,0.0702173143997884,150,0.0981907868322081,0.0999711495048126
10,90,150,0.1,0,0.1,0.1,0.58,0.08,FALSE,0.592518518518519,0.0993265638602625,0.0300740645448021,0.515792718681318,0.585101710353203,0.499458556826232,0.498053922493504,0.0592597118742186,150,0.103297000416256,0.100084255958844
10,90,150,0.1,0,0.1,0.1,0.59,0.08,FALSE,0.598148148148148,0.101357238001846,0.0319719854607005,0.520804160581654,0.573406842082811,0.506071276943672,0.502287316357683,0.0591466837780905,150,0.104244779749551,0.0999939243299996
10,90,150,0.1,0,0.1,0.1,0.61,0.08,FALSE,0.625111111111111,0.0985975902127315,0.0307018053724028,0.535804907800083,0.589664538354372,0.503280405166504,0.498250959877282,0.0435459868105796,150,0.108313618204297,0.10081612302304
10,90,150,0.1,0,0.1,0.1,0.62,0.08,FALSE,0.613111111111111,0.0866809105104093,0.0207885407797254,0.514477545960846,0.561668301969986,0.4974451540312,0.498774564951608,0.0576773782512177,150,0.102328737738631,0.0994074799529482
10,90,150,0.1,0,0.1,0.1,0.6,0.08,FALSE,0.605111111111111,0.0936073354522841,0.025836902911376,0.482195151978508,0.568153525992463,0.508146887438525,0.502917763011655,0.0511734086058472,150,0.0968991595414576,0.10041339397967
10,90,150,0.1,0,0.1,0.1,0.63,0.08,FALSE,0.633037037037037,0.0988872270819209,0.031319937549991,0.464378593310229,0.577494818456005,0.496944102643115,0.496586527202594,0.0482944578208904,149,0.0933141359056467,0.100216747988098
10,90,150,0.1,0,0.1,0.1,0.64,0.08,FALSE,0.637111111111111,0.102069317928754,0.0343179346982277,0.504062214024485,0.587629545147907,0.500643772978716,0.497999925816644,0.0384366953350381,150,0.100973690683699,0.10015664273971
10,90,150,0.1,0,0.1,0.1,0.65,0.08,FALSE,0.647851851851852,0.0874695280123857,0.0226693677748256,0.523751296608257,0.57499353159625,0.496845430154285,0.496364008576684,0.0320408663827649,150,0.106060361960327,0.101136391122268
10,90,150,0.1,0,0.1,0.1,0.66,0.08,FALSE,0.669481481481481,0.0922031881264536,0.0276057949346097,0.522161725321782,0.594157114483385,0.499606063107085,0.498302194311687,0.0231110773482447,149,0.104849954930997,0.100301215859057
10,90,150,0.1,0,0.1,0.1,0.67,0.08,FALSE,0.659111111111111,0.092697310905804,0.0274278992210078,0.525016939613215,0.588072148764605,0.496369827738535,0.495683247322566,0.0296634071110806,150,0.104595482602627,0.0994867699373296
10,90,150,0.1,0,0.1,0.1,0.68,0.08,FALSE,0.693111111111111,0.0880993082267618,0.0256539758800136,0.494149239585729,0.584282596299763,0.499575181513353,0.498649057040311,0.0190784800478065,150,0.098475629607302,0.0996347657463007
10,90,150,0.1,0,0.1,0.1,0.7,0.08,FALSE,0.705037037037037,0.089738544253536,0.0279129134433643,0.506065121374091,0.576639987620815,0.500132924998597,0.499305161366206,0.0149091743789352,150,0.100849123422315,0.0996331294922074
10,90,150,0.1,0,0.1,0.1,0.69,0.08,FALSE,0.673777777777778,0.0860689921288829,0.0228376552251829,0.469424789389312,0.568304369490904,0.497859614581469,0.496659329976487,0.0185114330988891,150,0.0946642821008339,0.100641386956752
10,90,150,0.1,0,0.1,0.1,0.71,0.08,FALSE,0.700444444444444,0.10399175222399,0.040865521368701,0.563083085748675,0.604037698202618,0.502009084556254,0.501774008157718,0.0229517334048969,149,0.113194339999127,0.0997098124815331
10,90,150,0.1,0,0.1,0.1,0.72,0.08,FALSE,0.728074074074074,0.0858126980754766,0.0263669819094296,0.502686441178417,0.581113317152064,0.499871155210115,0.498896430724244,0.0186120763237081,150,0.100768384502493,0.100228414527875
10,90,150,0.1,0,0.1,0.1,0.74,0.08,FALSE,0.747259259259259,0.0909910511658823,0.0330816617794815,0.533128779033326,0.596876226350793,0.499489450801388,0.498798497611605,0.00876088855800479,150,0.106566547689031,0.0997248484754179
10,90,150,0.1,0,0.1,0.1,0.75,0.08,FALSE,0.745777777777778,0.0903947759044339,0.0323344348548575,0.503258805487756,0.596799272539105,0.498658618376928,0.498770059134765,0.00568983093129357,150,0.101144980022267,0.10048789073828
10,90,150,0.1,0,0.1,0.1,0.73,0.08,FALSE,0.739407407407407,0.0880797124140714,0.0294684935694418,0.443515000308722,0.589403343160008,0.50196481214326,0.501413524022584,0.0144932417803808,149,0.089272732198928,0.0999980200882689
10,90,150,0.1,0,0.1,0.1,0.76,0.08,FALSE,0.761555555555556,0.084987363382498,0.0289761946005997,0.499514946209957,0.593090044757791,0.500229915547273,0.499919952419952,0.00606914454368014,148,0.100145438156463,0.100242637174751
10,90,150,0.1,0,0.1,0.1,0.78,0.08,FALSE,0.787555555555556,0.0894734692440534,0.0371340313104133,0.528136014259861,0.601881299467692,0.499840408554102,0.49969696969697,0.00371134809512603,150,0.106845756032748,0.100993355194965
10,90,150,0.1,0,0.1,0.1,0.77,0.08,FALSE,0.771703703703704,0.101766538287232,0.0481855051469571,0.525513866324279,0.635110451780106,0.500699301680534,0.50163039182308,0.0267432334691689,143,0.106122846834229,0.100839007941441
10,90,150,0.1,0,0.1,0.1,0.79,0.08,FALSE,0.786962962962963,0.0979510588035349,0.0466130233326139,0.492903082438712,0.618184656430051,0.500868430238623,0.500159795461809,0.00770356332902217,149,0.0991458813623937,0.100563272153369
10,90,150,0.1,0,0.1,0.1,0.81,0.08,FALSE,0.802814814814815,0.0893090987294216,0.0396981164421891,0.474839665307224,0.620169013006153,0.499691833590139,0.499647709206533,0.0030452513785027,148,0.095317799521773,0.100241249372406
10,90,150,0.1,0,0.1,0.1,0.8,0.08,FALSE,0.801111111111111,0.0810972682864416,0.0304934513515618,0.542632735935536,0.597080626961625,0.49984544049459,0.499798549556809,0.00243413496647756,146,0.108577425156795,0.0996825367955868
10,90,150,0.1,0,0.1,0.1,0.83,0.08,FALSE,0.845481481481482,0.0883123234823865,0.0491085969477862,0.507400984164105,0.628477713403002,0.499561531715873,0.499617706237425,0.00355636333364354,142,0.10085550398879,0.0993735308935512
10,90,150,0.1,0,0.1,0.1,0.82,0.08,FALSE,0.812740740740741,0.0949498401592655,0.0486429954208163,0.492893228103485,0.650739395939924,0.500534329097211,0.50019425019425,0.00520876080301448,143,0.0981703192568008,0.0995757262812408
10,90,150,0.1,0,0.1,0.1,0.86,0.08,FALSE,0.857037037037037,0.0901078488295672,0.055746768258445,0.50336441069155,0.660037196344813,0.50089928057554,0.5005291005291,0.00614759261302763,135,0.100467054138464,0.0997932884740698
10,90,150,0.1,0,0.1,0.1,0.87,0.08,FALSE,0.878666666666667,0.0795163105847985,0.0487140171335157,0.547796705592777,0.675810237031868,0.501039501039501,0.500387596899225,0.00440225453162812,129,0.109915146716099,0.0998653197481547
10,90,150,0.1,0,0.1,0.1,0.84,0.08,FALSE,0.830148148148148,0.090490205913431,0.0474672916739012,0.541262816389114,0.626699683223874,0.500445631231806,0.50042994042994,0.00868725071728242,143,0.107989703260834,0.0994169014519144
10,90,150,0.1,0,0.1,0.1,0.85,0.08,FALSE,0.837925925925926,0.0940185305015163,0.0545558561761806,0.473182719432455,0.647108949788135,0.499706916764361,0.499656638325703,0.0028553803895765,139,0.0949781430177896,0.100216502559598
10,90,150,0.1,0,0.1,0.1,0.89,0.08,FALSE,0.900148148148148,0.0760050090436764,0.0537293275119512,0.544187769203567,0.70218103559039,0.5,0.5,0,126,0.110073150510905,0.100739547530772
10,90,150,0.1,0,0.1,0.1,0.88,0.08,FALSE,0.878888888888889,0.090090222773011,0.0658311721211627,0.533472057393757,0.683568339391825,0.5,0.5,0,129,0.106905495641793,0.0999730687950866
10,90,150,0.1,0,0.1,0.1,0.9,0.08,FALSE,0.907037037037037,0.0863202379098269,0.0780713558643913,0.535613195580329,0.713386920465847,0.5,0.5,0,117,0.107636656573139,0.100224638987874
10,90,150,0.1,0,0.1,0.1,0.1,0.09,FALSE,0.100444444444444,0.100077689599574,0.100772898918868,0.432497519878687,0.73204498713269,0.499862712795167,0.5,0,112,0.0876190183083855,0.100366887007126
10,90,150,0.1,0,0.1,0.1,0.11,0.09,FALSE,0.106,0.0911406619835474,0.0773530386983457,0.505625910809561,0.705288931865348,0.499722914934885,0.5,0,117,0.100995947739942,0.0998658812363528
10,90,150,0.1,0,0.1,0.1,0.12,0.09,FALSE,0.112740740740741,0.0858000483685905,0.06314866741591,0.530499329821654,0.694166162044326,0.5,0.5,0,124,0.10644647313962,0.100139856593012
10,90,150,0.1,0,0.1,0.1,0.13,0.09,FALSE,0.133481481481481,0.092890775152796,0.064166095603916,0.539655590248374,0.68113326662855,0.500905797101449,0.500381679389313,0.0043685202833052,131,0.107875428414895,0.0996335558293742
10,90,150,0.1,0,0.1,0.1,0.15,0.09,FALSE,0.146296296296296,0.0947404377521797,0.0614039105392426,0.524512523919901,0.690120505535417,0.5,0.5,0,136,0.105335910540352,0.100292409154583
10,90,150,0.1,0,0.1,0.1,0.14,0.09,FALSE,0.13437037037037,0.0887801970316624,0.0572581086478018,0.595328410961534,0.656243206599079,0.500814259406133,0.503602756892231,0.0434067885668678,133,0.120170255654991,0.0990763589714846
10,90,150,0.1,0,0.1,0.1,0.16,0.09,FALSE,0.152518518518519,0.100061267722893,0.067054270131441,0.513571681038409,0.670208350133902,0.499711566195558,0.49969465648855,0.00246168525692647,131,0.102924003992774,0.10016720698621
10,90,150,0.1,0,0.1,0.1,0.19,0.09,FALSE,0.194444444444444,0.0996950358543468,0.0529034793965844,0.496750095362982,0.651978668521578,0.501104251804191,0.500672700587084,0.00839446953110247,146,0.0988894689578528,0.099534334206914
10,90,150,0.1,0,0.1,0.1,0.17,0.09,FALSE,0.167185185185185,0.0927153350011794,0.0511707129432403,0.515840216134585,0.646845962614791,0.5,0.5,0,142,0.102109209189344,0.0989240002917428
10,90,150,0.1,0,0.1,0.1,0.18,0.09,FALSE,0.181851851851852,0.0946441864359747,0.0496219211793559,0.44529018691811,0.651084143055442,0.50014289213685,0.499594033067773,0.0110556495884486,140,0.0903785812555191,0.10087345168482
10,90,150,0.1,0,0.1,0.1,0.2,0.09,FALSE,0.210888888888889,0.0946534074661334,0.0431863994988616,0.476625122831098,0.630164492143659,0.500344645433931,0.499968632517988,0.0082808343313601,146,0.0959799623717558,0.100576969622972
10,90,150,0.1,0,0.1,0.1,0.22,0.09,FALSE,0.220222222222222,0.105456957757724,0.0542252224868606,0.497471705459884,0.641261911534632,0.500894254017921,0.500074297395726,0.0104598119138079,147,0.0999384827367972,0.100445114730754
10,90,150,0.1,0,0.1,0.1,0.21,0.09,FALSE,0.210074074074074,0.0935694136751885,0.0420986138411013,0.527551966753208,0.614717169684572,0.500750820039217,0.500963798620049,0.0187046969395729,148,0.104549563176309,0.0989387962309486
10,90,150,0.1,0,0.1,0.1,0.23,0.09,FALSE,0.234962962962963,0.112322897426932,0.0597061941777575,0.519199368192504,0.639296917675634,0.500527023371995,0.499934207104593,0.00631713496476652,145,0.104777313602849,0.100828358419226
10,90,150,0.1,0,0.1,0.1,0.24,0.09,FALSE,0.232,0.0995966677655973,0.0450411577655943,0.504097536421101,0.628877925781272,0.500062759707297,0.499870453159927,0.00530300552301984,148,0.101108615478453,0.100283390543262
10,90,150,0.1,0,0.1,0.1,0.25,0.09,FALSE,0.240740740740741,0.0987255491600341,0.0426676222235883,0.503685639975627,0.622761584332417,0.500615160492618,0.50019879940021,0.00946273703822428,149,0.101661712913416,0.10091507765358
10,90,150,0.1,0,0.1,0.1,0.26,0.09,FALSE,0.268074074074074,0.100626067924216,0.0409318041504693,0.529627351122742,0.595928984499736,0.501498078700698,0.500878828191471,0.0138707750785962,150,0.106894406174204,0.10073741603856
10,90,150,0.1,0,0.1,0.1,0.27,0.09,FALSE,0.268296296296296,0.0966622237201153,0.0368788095477623,0.497639200754971,0.611229432963541,0.498617363415461,0.49812569107804,0.0119673981079506,150,0.0994149912693702,0.099885502346581
10,90,150,0.1,0,0.1,0.1,0.29,0.09,FALSE,0.295037037037037,0.100562150703227,0.0379156855180109,0.47790279333478,0.599556706244864,0.499498931131128,0.499254105443347,0.0109229861830437,150,0.0954303507000728,0.0997452952436522
10,90,150,0.1,0,0.1,0.1,0.31,0.09,FALSE,0.316222222222222,0.0976874879713685,0.0333805207773882,0.51113332725876,0.575401378082568,0.502394989568165,0.501496938638642,0.0207797115885015,149,0.101609927005337,0.0993720514448873
10,90,150,0.1,0,0.1,0.1,0.32,0.09,FALSE,0.313777777777778,0.0916759198095697,0.0282245932965819,0.470155395268121,0.575263311690626,0.499967215217841,0.498969345294042,0.0195917310598751,149,0.0948782694359745,0.100721063021392
10,90,150,0.1,0,0.1,0.1,0.3,0.09,FALSE,0.311185185185185,0.102293661340749,0.0381140543287824,0.513243849585282,0.602057781274375,0.502473674655047,0.501310029405517,0.0247373336518849,150,0.101338212031017,0.0986886219108084
10,90,150,0.1,0,0.1,0.1,0.28,0.09,FALSE,0.28837037037037,0.0973195883316464,0.0354208260610015,0.486111621969357,0.592791604197901,0.50184407796102,0.50193851901464,0.0185075753646618,149,0.0980401288790594,0.100802260026819
10,90,150,0.1,0,0.1,0.1,0.33,0.09,FALSE,0.33237037037037,0.101500358399704,0.0356988865924111,0.458901424037244,0.596814427264393,0.498316365424572,0.494956687733653,0.0268775436803842,150,0.0933273158712755,0.10134148603455
10,90,150,0.1,0,0.1,0.1,0.34,0.09,FALSE,0.351777777777778,0.0943672536245105,0.0282452096100818,0.517093154814334,0.574537313831207,0.500532482784391,0.498456330580947,0.0284215442559353,150,0.103100070251485,0.099633697486632
10,90,150,0.1,0,0.1,0.1,0.35,0.09,FALSE,0.342888888888889,0.0974190933107389,0.0313460888264925,0.407405790329371,0.584869878036208,0.502464678681206,0.499197522425508,0.0297256198710079,150,0.0826849668962523,0.0997221561507115
10,90,150,0.1,0,0.1,0.1,0.36,0.09,FALSE,0.364,0.108398506180586,0.0400730591345686,0.481224867572573,0.605200520197252,0.501442425122623,0.498107741550758,0.0364887255918713,150,0.0962674327712651,0.0999527930646741
10,90,150,0.1,0,0.1,0.1,0.37,0.09,FALSE,0.374,0.109721587421115,0.0407447155889192,0.536799373094154,0.590294257021168,0.500938485576114,0.497094268382407,0.039677407197811,150,0.106732040315779,0.0991455852787943
10,90,150,0.1,0,0.1,0.1,0.38,0.09,FALSE,0.395333333333333,0.110086777211713,0.0400143670509226,0.442481139890352,0.589684384107992,0.503804264457739,0.500974782087928,0.0510716800558999,150,0.09003862010247,0.101067431825447
10,90,150,0.1,0,0.1,0.1,0.39,0.09,FALSE,0.377777777777778,0.106900067785299,0.0379097762632714,0.517737197318338,0.578679279181977,0.506181807985411,0.499580597357597,0.037857063583367,150,0.103351637201905,0.0997480833193342
10,90,150,0.1,0,0.1,0.1,0.4,0.09,FALSE,0.405259259259259,0.108917166477459,0.0385196556362819,0.475867021470423,0.591314006332457,0.509985143803871,0.500399920338057,0.0599444826537126,150,0.0944648335740857,0.0991398146935697
10,90,150,0.1,0,0.1,0.1,0.42,0.09,FALSE,0.41762962962963,0.100030541915348,0.0303558797040262,0.490217753229976,0.568460014862016,0.501167370301486,0.500878689507324,0.0636017502551284,150,0.0980724875259523,0.100010368361276
10,90,150,0.1,0,0.1,0.1,0.44,0.09,FALSE,0.441333333333333,0.103714427200264,0.0328687640687541,0.530914632322788,0.593242082495149,0.525468938220616,0.517714873584767,0.0745120825873781,150,0.105797420702698,0.0994463105541709
10,90,150,0.1,0,0.1,0.1,0.45,0.09,FALSE,0.447111111111111,0.104045918083548,0.0330353676476277,0.523607310863088,0.599015606266248,0.521410143281669,0.521236734203015,0.0776425335244821,150,0.104710238438588,0.0998777710385599
10,90,150,0.1,0,0.1,0.1,0.41,0.09,FALSE,0.401407407407407,0.0972681507934712,0.0285713811555493,0.504039798429359,0.573659273594551,0.516128569584487,0.511357323421208,0.0667414837859796,150,0.100171615867618,0.0993655129323015
10,90,150,0.1,0,0.1,0.1,0.43,0.09,FALSE,0.437481481481481,0.104084666539846,0.03326835534268,0.480147472084534,0.582336421397042,0.498762595564234,0.499781379511616,0.073582859408142,150,0.096626288446754,0.100542123783583
10,90,150,0.1,0,0.1,0.1,0.46,0.09,FALSE,0.453185185185185,0.10425202153823,0.0331022952924032,0.518944830510466,0.589384157234104,0.512958489503217,0.516869938986204,0.088629995815421,150,0.103075260870041,0.0992410362880983
10,90,150,0.1,0,0.1,0.1,0.49,0.09,FALSE,0.492740740740741,0.105879730370283,0.034105960457464,0.457461567944493,0.605428602180823,0.510511534412868,0.556888666515338,0.0825549715409265,150,0.0917758131116595,0.0999461772445268
10,90,150,0.1,0,0.1,0.1,0.48,0.09,FALSE,0.486888888888889,0.103682066916525,0.0322645145703011,0.507632079344452,0.591794780974252,0.513755109059728,0.557579275162801,0.0904892631395946,150,0.101402815914049,0.0998666221070534
10,90,150,0.1,0,0.1,0.1,0.47,0.09,FALSE,0.472222222222222,0.1035515644784,0.0322595670544111,0.574096706547026,0.587581792840375,0.509305311032864,0.534638650649789,0.0882730031465792,150,0.115230562050555,0.0992500311429832
